,orderItemID,orderDate,deliveryDate,itemID,size,color,manufacturerID,price,customerID,salutation,dateOfBirth,state,creationDate,returnShipment
379892,379893,2013-02-06,2013-02-07,2395,XXL,terracotta,28,99.9,5199,Mrs,1900-11-19,Bavaria,2011-05-01,1
379893,379894,2013-02-06,2013-02-07,2382,L,blue,3,44.9,5199,Mrs,1900-11-19,Bavaria,2011-05-01,1
379894,379895,2013-02-06,2013-02-07,2382,l,grey,3,44.9,5199,Mrs,1900-11-19,Bavaria,2011-05-01,1
379895,379896,2013-02-06,2013-02-07,2336,XXL,pink,3,39.9,5199,Mrs,1900-11-19,Bavaria,2011-05-01,1
379896,379897,2013-02-06,2013-02-07,2545,L,ecru,28,99.9,5199,Mrs,1900-11-19,Bavaria,2011-05-01,0
379897,379898,2013-02-06,2013-03-22,2491,XXL,ocher,36,99.9,5199,Mrs,1900-11-19,Bavaria,2011-05-01,0
379898,379899,2013-02-06,2013-04-12,2577,unsized,pink,5,14.9,5199,Mrs,1900-11-19,Bavaria,2011-05-01,0
379899,379900,2013-02-06,2013-04-12,2506,40,blue,38,129.9,5199,Mrs,1900-11-19,Bavaria,2011-05-01,0
379980,379981,2013-02-06,2013-02-08,2325,44,black,6,69.9,8346,Mrs,1900-11-19,Lower Saxony,2011-11-05,1
379981,379982,2013-02-06,2013-02-08,2335,XXL,grey,3,29.9,8346,Mrs,1900-11-19,Lower Saxony,2011-11-05,1
379982,379983,2013-02-06,2013-02-08,2558,unsized,grey,146,24.9,8346,Mrs,1900-11-19,Lower Saxony,2011-11-05,1
379983,379984,2013-02-06,2013-02-08,2355,46,denim,113,59.9,8346,Mrs,1900-11-19,Lower Saxony,2011-11-05,1
379984,379985,2013-02-06,2013-02-08,2382,XXL,green,3,49.9,8346,Mrs,1900-11-19,Lower Saxony,2011-11-05,1
379985,379986,2013-02-06,2013-02-08,2393,XXL,green,14,89.9,8346,Mrs,1900-11-19,Lower Saxony,2011-11-05,1
379986,379987,2013-02-06,2013-02-08,2418,XXL,red,31,79.9,8346,Mrs,1900-11-19,Lower Saxony,2011-11-05,0
379987,379988,2013-02-06,2013-02-08,2610,unsized,graphite,41,29.9,8346,Mrs,1900-11-19,Lower Saxony,2011-11-05,0
379988,379989,2013-02-06,2013-02-18,2439,XXL,red,36,99.9,8346,Mrs,1900-11-19,Lower Saxony,2011-11-05,1
379989,379990,2013-02-06,2013-05-01,2446,XXL,grey,11,99.9,8346,Mrs,1900-11-19,Lower Saxony,2011-11-05,1
379990,379991,2013-02-06,2013-05-06,2405,XXL,red,3,59.9,8346,Mrs,1900-11-19,Lower Saxony,2011-11-05,0
379991,379992,2013-02-06,2013-05-08,2487,48,iron,9,89.9,8346,Mrs,1900-11-19,Lower Saxony,2011-11-05,1
379992,379993,2013-02-06,2013-05-10,2448,XL,black,20,59.9,8346,Mrs,1900-11-19,Lower Saxony,2011-11-05,1
380036,380037,2013-02-06,2013-02-11,2535,37,red,38,129.9,35638,Mrs,1900-11-19,Baden-Wuerttemberg,2011-10-12,1
380037,380038,2013-02-06,2013-02-11,2483,44,purple,72,29.9,35638,Mrs,1900-11-19,Baden-Wuerttemberg,2011-10-12,0
380038,380039,2013-02-06,2013-02-11,2753,46,purple,72,59.9,35638,Mrs,1900-11-19,Baden-Wuerttemberg,2011-10-12,0
380039,380040,2013-02-06,2013-03-11,2791,unsized,brown,84,219.9,35638,Mrs,1900-11-19,Baden-Wuerttemberg,2011-10-12,1
380040,380041,2013-02-06,2013-03-20,2782,37,black,44,89.9,35638,Mrs,1900-11-19,Baden-Wuerttemberg,2011-10-12,0
380268,380269,2013-02-06,2013-02-21,2546,38,aqua,24,99.9,47435,Mrs,1901-03-19,Lower Saxony,2011-02-16,1
380269,380270,2013-02-06,2013-02-21,2349,XL,white,3,16.9,47435,Mrs,1901-03-19,Lower Saxony,2011-02-16,0
380270,380271,2013-02-06,2013-02-21,2596,L,green,5,79.9,47435,Mrs,1901-03-19,Lower Saxony,2011-02-16,1
380271,380272,2013-02-06,2013-02-21,2334,XL,red,3,26.9,47435,Mrs,1901-03-19,Lower Saxony,2011-02-16,1
380272,380273,2013-02-06,2013-02-21,2395,XL,terracotta,28,99.9,47435,Mrs,1901-03-19,Lower Saxony,2011-02-16,1
380784,380785,2013-02-07,2013-02-08,4,7+,grey,4,89.9,26618,Mrs,1900-11-19,North Rhine-Westphalia,2011-12-09,0
380785,380786,2013-02-07,2013-02-08,4,8,grey,4,89.9,26618,Mrs,1900-11-19,North Rhine-Westphalia,2011-12-09,1
380786,380787,2013-02-07,2013-02-08,2467,unsized,green,73,49.9,26618,Mrs,1900-11-19,North Rhine-Westphalia,2011-12-09,0
380962,380963,2013-02-07,2013-02-08,1589,XL,red,11,69.9,36844,Mrs,1901-03-19,Lower Saxony,2011-02-16,1
380963,380964,2013-02-07,2013-02-08,1996,unsized,brown,60,19.9,36844,Mrs,1901-03-19,Lower Saxony,2011-02-16,0
381404,381405,2013-02-07,2013-02-11,2015,40,brown,1,149.9,45589,Mrs,1900-11-19,Lower Saxony,2011-02-16,1
381405,381406,2013-02-07,2013-02-11,1606,39,grey,1,139.9,45589,Mrs,1900-11-19,Lower Saxony,2011-02-16,1
381406,381407,2013-02-07,2013-02-11,1606,40,grey,1,139.9,45589,Mrs,1900-11-19,Lower Saxony,2011-02-16,0
381981,381982,2013-02-08,2013-02-12,1944,40,grey,40,126.0,27541,Mrs,1901-09-20,Bavaria,2011-02-16,1
381982,381983,2013-02-08,2013-02-12,2081,39,black,40,132.0,27541,Mrs,1901-09-20,Bavaria,2011-02-16,0
381983,381984,2013-02-08,2013-02-12,1505,unsized,green,102,39.9,27541,Mrs,1901-09-20,Bavaria,2011-02-16,0
381984,381985,2013-02-08,2013-02-14,1702,L,turquoise,42,69.9,27541,Mrs,1901-09-20,Bavaria,2011-02-16,0
382020,382021,2013-02-08,2013-02-11,2560,39,green,45,99.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,1
382021,382022,2013-02-08,2013-02-11,2723,39,grey,1,129.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,0
382022,382023,2013-02-08,2013-02-11,2773,39,green,38,109.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,0
382023,382024,2013-02-08,2013-02-11,2344,L,grey,3,24.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,0
385213,385214,2013-02-10,2013-02-12,2546,40,black,24,99.9,4318,Mrs,1900-11-19,Brandenburg,2011-02-16,1
385214,385215,2013-02-10,2013-02-12,2381,L,aquamarine,29,89.9,4318,Mrs,1900-11-19,Brandenburg,2011-02-16,0
385215,385216,2013-02-10,2013-02-12,2470,L,white,5,79.9,4318,Mrs,1900-11-19,Brandenburg,2011-02-16,1
385216,385217,2013-02-10,2013-02-12,2457,39,grey,4,69.95,4318,Mrs,1900-11-19,Brandenburg,2011-02-16,0
385217,385218,2013-02-10,2013-04-04,2449,L,petrol,49,89.9,4318,Mrs,1900-11-19,Brandenburg,2011-02-16,1
385218,385219,2013-02-10,2013-04-17,2488,L,black,9,89.9,4318,Mrs,1900-11-19,Brandenburg,2011-02-16,1
385219,385220,2013-02-10,2013-05-08,2487,42,iron,9,89.9,4318,Mrs,1900-11-19,Brandenburg,2011-02-16,1
385220,385221,2013-02-10,2013-06-14,2378,42,grey,72,129.9,4318,Mrs,1900-11-19,Brandenburg,2011-02-16,1
386081,386082,2013-02-11,2013-02-14,2764,40,grey,24,79.9,41216,Mrs,1900-11-19,Berlin,2011-10-06,1
386082,386083,2013-02-11,2013-02-14,2436,M,black,5,69.9,41216,Mrs,1900-11-19,Berlin,2011-10-06,1
386083,386084,2013-02-11,2013-02-14,2454,L,purple,5,79.9,41216,Mrs,1900-11-19,Berlin,2011-10-06,0
386084,386085,2013-02-11,2013-02-14,2341,L,berry,5,69.9,41216,Mrs,1900-11-19,Berlin,2011-10-06,1
386085,386086,2013-02-11,2013-02-14,2407,L,green,3,34.9,41216,Mrs,1900-11-19,Berlin,2011-10-06,1
386086,386087,2013-02-11,2013-02-20,2705,40,stained,63,129.9,41216,Mrs,1900-11-19,Berlin,2011-10-06,0
386087,386088,2013-02-11,2013-03-25,2377,40,grey,1,119.9,41216,Mrs,1900-11-19,Berlin,2011-10-06,1
386088,386089,2013-02-11,,2496,L,white,3,34.9,41216,Mrs,1900-11-19,Berlin,2011-10-06,0
386089,386090,2013-02-11,,2429,L,black,11,89.9,41216,Mrs,1900-11-19,Berlin,2011-10-06,0
387112,387113,2013-02-12,2013-02-13,2549,XXL,green,46,19.9,8456,Mrs,1900-11-19,North Rhine-Westphalia,2011-11-19,0
387113,387114,2013-02-12,2013-02-13,2380,40,green,24,119.9,8456,Mrs,1900-11-19,North Rhine-Westphalia,2011-11-19,0
387114,387115,2013-02-12,2013-02-13,2464,XXL,green,46,19.9,8456,Mrs,1900-11-19,North Rhine-Westphalia,2011-11-19,0
387115,387116,2013-02-12,2013-02-13,2464,XXL,ecru,46,19.9,8456,Mrs,1900-11-19,North Rhine-Westphalia,2011-11-19,0
387116,387117,2013-02-12,2013-02-13,2371,XXL,grey,46,29.9,8456,Mrs,1900-11-19,North Rhine-Westphalia,2011-11-19,0
387117,387118,2013-02-12,2013-02-18,2486,XXL,ecru,28,119.9,8456,Mrs,1900-11-19,North Rhine-Westphalia,2011-11-19,0
387118,387119,2013-02-12,2013-03-01,2568,XL,black,20,69.9,8456,Mrs,1900-11-19,North Rhine-Westphalia,2011-11-19,0
387119,387120,2013-02-12,2013-03-04,2474,XXL,aquamarine,36,129.9,8456,Mrs,1900-11-19,North Rhine-Westphalia,2011-11-19,0
387223,387224,2013-02-13,2013-02-14,1784,unsized,black,41,19.9,41817,Mrs,1900-11-19,North Rhine-Westphalia,2011-06-14,0
387224,387225,2013-02-13,2013-03-14,2440,M,aquamarine,36,99.9,41817,Mrs,1900-11-19,North Rhine-Westphalia,2011-06-14,1
387225,387226,2013-02-13,2013-04-09,2577,unsized,green,5,14.9,41817,Mrs,1900-11-19,North Rhine-Westphalia,2011-06-14,1
388119,388120,2013-02-13,2013-02-25,2459,38,red,38,99.9,74658,Mrs,1901-10-19,Brandenburg,2011-09-24,1
388120,388121,2013-02-13,2013-02-25,2711,unsized,red,60,99.9,74658,Mrs,1901-10-19,Brandenburg,2011-09-24,1
388121,388122,2013-02-13,2013-02-25,2461,35,red,7,8.9,74658,Mrs,1901-10-19,Brandenburg,2011-09-24,0
388122,388123,2013-02-13,2013-02-25,2686,37,red,70,144.9,74658,Mrs,1901-10-19,Brandenburg,2011-09-24,1
388123,388124,2013-02-13,2013-04-09,2577,unsized,red,5,14.9,74658,Mrs,1901-10-19,Brandenburg,2011-09-24,0
388192,388193,2013-02-13,2013-02-15,2336,XXL,black,3,39.9,19732,Mrs,1901-06-06,North Rhine-Westphalia,2011-10-22,0
388193,388194,2013-02-13,2013-03-13,2527,40,stained,23,129.9,19732,Mrs,1901-06-06,North Rhine-Westphalia,2011-10-22,1
388194,388195,2013-02-13,2013-03-13,2460,39,terracotta,7,8.9,19732,Mrs,1901-06-06,North Rhine-Westphalia,2011-10-22,0
388195,388196,2013-02-13,2013-03-18,2512,XXL,grey,31,89.9,19732,Mrs,1901-06-06,North Rhine-Westphalia,2011-10-22,0
388473,388474,2013-02-13,2013-02-14,2384,XXL,blue,29,59.9,17531,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
388697,388698,2013-02-13,2013-02-14,1977,42,grey,26,78.0,47604,Mrs,1900-11-19,Baden-Wuerttemberg,2011-06-18,0
388698,388699,2013-02-13,2013-02-14,1837,8,grey,4,111.0,47604,Mrs,1900-11-19,Baden-Wuerttemberg,2011-06-18,0
389056,389057,2013-02-14,2013-02-15,2783,unsized,stained,77,49.9,74782,Mrs,1900-11-19,North Rhine-Westphalia,2011-03-24,0
389057,389058,2013-02-14,2013-02-15,2334,L,aquamarine,3,26.9,74782,Mrs,1900-11-19,North Rhine-Westphalia,2011-03-24,1
389058,389059,2013-02-14,2013-02-15,2334,L,black,3,26.9,74782,Mrs,1900-11-19,North Rhine-Westphalia,2011-03-24,1
389059,389060,2013-02-14,2013-03-21,2370,unsized,stained,142,24.9,74782,Mrs,1900-11-19,North Rhine-Westphalia,2011-03-24,0
389060,389061,2013-02-14,,2334,L,purple,3,26.9,74782,Mrs,1900-11-19,North Rhine-Westphalia,2011-03-24,0
389145,389146,2013-02-14,2013-02-15,1782,43,ocher,54,130.0,39508,Mrs,1900-11-19,Schleswig-Holstein,2011-09-23,1
389146,389147,2013-02-14,2013-02-15,1710,43,blue,50,78.0,39508,Mrs,1900-11-19,Schleswig-Holstein,2011-09-23,0
389147,389148,2013-02-14,2013-03-01,2940,3,turquoise,21,49.95,39508,Mrs,1900-11-19,Schleswig-Holstein,2011-09-23,1
389694,389695,2013-02-14,2013-02-15,1872,39,anthracite,16,169.9,3150,Mrs,1901-02-05,North Rhine-Westphalia,2011-02-16,1
389695,389696,2013-02-14,2013-02-15,820,39,magenta,16,79.9,3150,Mrs,1901-02-05,North Rhine-Westphalia,2011-02-16,1
389814,389815,2013-02-14,2013-02-18,2387,6,red,4,89.95,29038,Mrs,1900-11-19,Thuringia,2011-02-16,0
389815,389816,2013-02-14,2013-02-18,2766,unsized,red,123,6.95,29038,Mrs,1900-11-19,Thuringia,2011-02-16,0
390689,390690,2013-02-15,2013-02-20,49,46,stained,11,69.9,31463,Mrs,1900-11-19,Bavaria,2011-02-16,1
390690,390691,2013-02-15,2013-02-20,238,XL,petrol,20,49.9,31463,Mrs,1900-11-19,Bavaria,2011-02-16,1
390691,390692,2013-02-15,2013-02-20,1812,40,red,40,102.0,31463,Mrs,1900-11-19,Bavaria,2011-02-16,1
390722,390723,2013-02-15,2013-02-18,2417,XXL,black,5,69.9,50580,Mrs,1900-11-19,Lower Saxony,2011-05-22,0
390723,390724,2013-02-15,2013-02-18,2326,XL,black,3,24.9,50580,Mrs,1900-11-19,Lower Saxony,2011-05-22,0
390928,390929,2013-02-15,2013-02-19,1941,32,brown,69,49.9,75044,Mrs,1900-11-19,Saxony,2011-08-31,0
390929,390930,2013-02-15,2013-02-19,1941,31,green,69,49.9,75044,Mrs,1900-11-19,Saxony,2011-08-31,0
390930,390931,2013-02-15,2013-02-25,2747,38,black,118,159.9,75044,Mrs,1900-11-19,Saxony,2011-08-31,1
391360,391361,2013-02-16,2013-02-18,2135,45,black,13,79.9,33152,Mrs,1901-03-10,Lower Saxony,2011-02-16,0
391361,391362,2013-02-16,2013-02-18,2201,45,black,13,99.0,33152,Mrs,1901-03-10,Lower Saxony,2011-02-16,1
391362,391363,2013-02-16,2013-02-18,1880,10+,brown,12,79.9,33152,Mrs,1901-03-10,Lower Saxony,2011-02-16,1
392580,392581,2013-02-17,2013-02-19,895,40,ocher,39,39.95,63587,Mrs,1900-11-20,Baden-Wuerttemberg,2013-02-17,1
392581,392582,2013-02-17,2013-04-01,2362,38,black,41,49.9,63587,Mrs,1900-11-20,Baden-Wuerttemberg,2013-02-17,1
392582,392583,2013-02-17,2013-05-01,2407,M,black,3,34.9,63587,Mrs,1900-11-20,Baden-Wuerttemberg,2013-02-17,1
392583,392584,2013-02-17,,2407,M,denim,3,34.9,63587,Mrs,1900-11-20,Baden-Wuerttemberg,2013-02-17,0
392606,392607,2013-02-17,2013-02-19,2461,35,aquamarine,7,8.9,1390,Mrs,1901-10-19,Baden-Wuerttemberg,2011-02-16,0
392607,392608,2013-02-17,2013-02-19,2450,XL,green,3,49.9,1390,Mrs,1901-10-19,Baden-Wuerttemberg,2011-02-16,0
392608,392609,2013-02-17,2013-02-19,2382,XL,blue,3,49.9,1390,Mrs,1901-10-19,Baden-Wuerttemberg,2011-02-16,1
392609,392610,2013-02-17,2013-02-21,2520,XL,terracotta,3,59.9,1390,Mrs,1901-10-19,Baden-Wuerttemberg,2011-02-16,1
392997,392998,2013-02-17,2013-02-19,213,L,black,3,29.9,21038,Mrs,1900-11-19,Schleswig-Holstein,2011-02-16,1
393548,393549,2013-02-17,2013-02-27,2373,L,red,5,119.9,24085,Mrs,1900-11-19,Hesse,2011-12-01,1
393549,393550,2013-02-17,2013-02-27,2402,L,red,97,39.9,24085,Mrs,1900-11-19,Hesse,2011-12-01,1
393724,393725,2013-02-18,2013-02-19,2086,L,coral,56,24.9,40912,Family,1900-11-19,Lower Saxony,2011-02-16,0
393725,393726,2013-02-18,2013-02-19,2401,XL,black,20,59.9,40912,Family,1900-11-19,Lower Saxony,2011-02-16,1
393726,393727,2013-02-18,2013-02-19,2520,XXL,green,3,59.9,40912,Family,1900-11-19,Lower Saxony,2011-02-16,1
393727,393728,2013-02-18,2013-02-19,2382,XXL,black,3,49.9,40912,Family,1900-11-19,Lower Saxony,2011-02-16,1
393728,393729,2013-02-18,2013-02-19,2403,XXL,black,46,29.9,40912,Family,1900-11-19,Lower Saxony,2011-02-16,1
393729,393730,2013-02-18,2013-02-25,3022,41,habana,15,92.95,40912,Family,1900-11-19,Lower Saxony,2011-02-16,0
393730,393731,2013-02-18,2013-04-15,2449,XXL,black,49,89.9,40912,Family,1900-11-19,Lower Saxony,2011-02-16,1
393731,393732,2013-02-18,2013-04-15,2430,XXL,olive,11,79.9,40912,Family,1900-11-19,Lower Saxony,2011-02-16,1
394225,394226,2013-02-18,2013-02-19,2539,M,pink,5,79.9,8880,Mrs,1901-04-01,Hesse,2011-02-16,1
394226,394227,2013-02-18,2013-02-19,2601,42,berry,40,119.9,8880,Mrs,1901-04-01,Hesse,2011-02-16,0
394615,394616,2013-02-18,2013-03-08,2538,41,grey,40,129.9,17592,Mrs,1900-11-19,Lower Saxony,2011-02-16,1
394616,394617,2013-02-18,2013-03-08,2559,L,ecru,20,119.9,17592,Mrs,1900-11-19,Lower Saxony,2011-02-16,1
394632,394633,2013-02-18,2013-03-22,2554,M,green,97,39.9,75493,Mrs,1900-11-19,Hesse,2011-03-27,1
394633,394634,2013-02-18,,2396,M,green,5,59.9,75493,Mrs,1900-11-19,Hesse,2011-03-27,0
395005,395006,2013-02-19,2013-02-20,2721,40,blue,47,99.9,4159,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,1
395006,395007,2013-02-19,2013-02-20,2501,40,blue,1,129.9,4159,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,1
395007,395008,2013-02-19,,2385,unsized,stained,32,39.9,4159,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,0
395008,395009,2013-02-19,2013-03-07,2525,40,blue,17,139.9,4159,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,1
395009,395010,2013-02-19,2013-03-18,2385,unsized,stained,32,39.9,4159,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,1
396279,396280,2013-02-20,2013-02-21,1652,38,anthracite,47,29.9,40462,Mrs,1900-11-19,Hesse,2011-02-16,0
396280,396281,2013-02-20,2013-02-21,1675,38,grey,26,72.0,40462,Mrs,1900-11-19,Hesse,2011-02-16,0
396281,396282,2013-02-20,2013-02-21,546,S,berry,3,29.9,40462,Mrs,1900-11-19,Hesse,2011-02-16,1
396851,396852,2013-02-20,2013-02-21,1640,L,anthracite,97,69.9,75758,Mrs,1900-11-19,Berlin,2011-10-05,0
396852,396853,2013-02-20,2013-02-21,1469,L,green,3,59.9,75758,Mrs,1900-11-19,Berlin,2011-10-05,0
397257,397258,2013-02-20,2013-04-18,2437,M,red,3,59.9,75821,Mrs,1900-11-19,North Rhine-Westphalia,2011-12-01,0
397732,397733,2013-02-21,2013-02-22,2741,42,grey,1,99.9,18545,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
397733,397734,2013-02-21,2013-02-22,2442,43,blue,1,129.9,18545,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
397734,397735,2013-02-21,2013-02-22,2383,42,black,1,89.9,18545,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
397945,397946,2013-02-21,2013-02-22,708,41,red,45,39.9,18593,Mrs,1900-11-19,Bavaria,2011-05-13,1
398237,398238,2013-02-22,2013-03-15,2502,39,green,40,139.9,5603,Mrs,1900-11-19,Hamburg,2011-02-16,1
398333,398334,2013-02-22,2013-02-25,2334,m,aquamarine,3,26.9,74782,Mrs,1900-11-19,North Rhine-Westphalia,2011-03-24,0
398334,398335,2013-02-22,2013-04-18,2334,m,black,3,26.9,74782,Mrs,1900-11-19,North Rhine-Westphalia,2011-03-24,0
398335,398336,2013-02-22,2013-04-18,2334,m,purple,3,26.9,74782,Mrs,1900-11-19,North Rhine-Westphalia,2011-03-24,0
398381,398382,2013-02-21,2013-02-27,2517,S,red,5,54.9,75935,Mrs,1900-11-19,Bavaria,2011-02-16,0
398382,398383,2013-02-21,2013-02-27,895,19,darkblue,39,39.95,75935,Mrs,1900-11-19,Bavaria,2011-02-16,0
398383,398384,2013-02-21,2013-02-27,699,19,ocher,39,44.95,75935,Mrs,1900-11-19,Bavaria,2011-02-16,0
398384,398385,2013-02-21,2013-02-27,2349,S,purple,3,16.9,75935,Mrs,1900-11-19,Bavaria,2011-02-16,0
398385,398386,2013-02-21,2013-02-27,2349,S,pink,3,16.9,75935,Mrs,1900-11-19,Bavaria,2011-02-16,0
398386,398387,2013-02-21,2013-03-15,2543,S,red,42,99.9,75935,Mrs,1900-11-19,Bavaria,2011-02-16,0
398387,398388,2013-02-21,2013-04-04,2491,S,ocher,36,99.9,75935,Mrs,1900-11-19,Bavaria,2011-02-16,1
398388,398389,2013-02-21,,2517,S,berry,5,54.9,75935,Mrs,1900-11-19,Bavaria,2011-02-16,0
399055,399056,2013-02-22,2013-02-25,1542,41,brown,1,90.0,16306,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,1
399056,399057,2013-02-22,2013-02-25,2425,L,terracotta,46,29.9,16306,Mrs,1900-11-19,Baden-Wuerttemberg,2011-02-16,1
399078,399079,2013-02-22,2013-02-25,1416,41,black,47,69.9,76025,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
399079,399080,2013-02-22,2013-02-25,1416,41,red,47,69.9,76025,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
399080,399081,2013-02-22,2013-02-25,2455,L,black,113,69.9,76025,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
399081,399082,2013-02-22,2013-02-25,2455,XL,black,113,69.9,76025,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
399320,399321,2013-02-22,,1755,M,blue,73,59.9,36844,Mrs,1901-03-19,Lower Saxony,2011-02-16,0
399369,399370,2013-02-22,2013-02-25,286,42,red,1,89.9,9301,Mrs,1900-11-19,North Rhine-Westphalia,2011-09-26,0
399801,399802,2013-02-23,2013-02-25,1568,39,blue,23,90.0,2389,Mrs,1900-11-19,Rhineland-Palatinate,2011-02-16,0
400102,400103,2013-02-22,2013-02-25,313,XL,blue,11,49.9,9241,Mrs,1900-11-19,Brandenburg,2011-08-29,1
400103,400104,2013-02-22,2013-02-25,1469,XL,red,3,59.9,9241,Mrs,1900-11-19,Brandenburg,2011-08-29,1
400104,400105,2013-02-22,2013-02-25,1656,L,blau,37,29.9,9241,Mrs,1900-11-19,Brandenburg,2011-08-29,0
400105,400106,2013-02-22,2013-02-25,213,L,black,3,29.9,9241,Mrs,1900-11-19,Brandenburg,2011-08-29,1
400106,400107,2013-02-22,2013-02-25,213,L,petrol,3,29.9,9241,Mrs,1900-11-19,Brandenburg,2011-08-29,0
400107,400108,2013-02-22,2013-02-25,83,40,khaki,39,59.9,9241,Mrs,1900-11-19,Brandenburg,2011-08-29,1
400108,400109,2013-02-22,2013-02-25,173,M,brown,20,24.9,9241,Mrs,1900-11-19,Brandenburg,2011-08-29,1
400271,400272,2013-02-23,2013-02-25,1533,XL,petrol,31,59.9,31601,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
400272,400273,2013-02-23,2013-02-25,1512,XL,red,46,19.9,31601,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
400273,400274,2013-02-23,2013-02-25,116,XXL,white,5,59.9,31601,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
400274,400275,2013-02-23,2013-02-25,235,XL,azure,14,39.9,31601,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,0
400854,400855,2013-02-23,2013-02-25,2028,41,brown,38,99.9,8460,Mrs,1901-02-27,North Rhine-Westphalia,2011-02-16,1
400855,400856,2013-02-23,2013-02-25,1536,42,black,17,129.9,8460,Mrs,1901-02-27,North Rhine-Westphalia,2011-02-16,1
400945,400946,2013-02-23,2013-04-17,2487,40,black,9,89.9,76185,Mrs,1901-09-20,Hesse,2011-02-16,0
400946,400947,2013-02-23,2013-04-17,2487,42,black,9,89.9,76185,Mrs,1901-09-20,Hesse,2011-02-16,1
400947,400948,2013-02-23,2013-04-26,2488,M,black,9,89.9,76185,Mrs,1901-09-20,Hesse,2011-02-16,1
400948,400949,2013-02-23,2013-04-29,2488,L,black,9,89.9,76185,Mrs,1901-09-20,Hesse,2011-02-16,0
400949,400950,2013-02-23,2013-05-17,2401,M,purple,20,59.9,76185,Mrs,1901-09-20,Hesse,2011-02-16,0
401427,401428,2013-02-23,2013-04-04,2471,S,denim,29,99.9,76238,Mrs,1900-11-19,North Rhine-Westphalia,2011-12-24,1
401428,401429,2013-02-23,2013-04-17,2585,S,ecru,20,79.9,76238,Mrs,1900-11-19,North Rhine-Westphalia,2011-12-24,1
401564,401565,2013-02-23,2013-02-27,2594,39,green,38,109.9,76259,Mrs,1901-09-22,Schleswig-Holstein,2011-02-16,1
401565,401566,2013-02-23,2013-02-27,2594,39,red,38,109.9,76259,Mrs,1901-09-22,Schleswig-Holstein,2011-02-16,1
401676,401677,2013-02-23,2013-02-26,2345,XXL,pink,3,21.9,23236,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
401677,401678,2013-02-23,2013-02-26,2345,XXL,white,3,21.9,23236,Mrs,1900-11-19,North Rhine-Westphalia,2011-02-16,1
402183,402184,2013-02-24,,2590,5,white,57,99.9,76334,Mrs,1900-11-19,Brandenburg,2011-02-16,0
402184,402185,2013-02-24,,2487,40,iron,9,89.9,76334,Mrs,1900-11-19,Brandenburg,2011-02-16,0
402185,402186,2013-02-24,,2487,42,iron,9,89.9,76334,Mrs,1900-11-19,Brandenburg,2011-02-16,0
402198,402199,2013-02-24,2013-02-26,2551,38,stained,1,139.9,76334,Mrs,1900-11-19,Brandenburg,2011-02-16,0
402199,402200,2013-02-24,2013-02-26,2873,38,black,18,130.0,76334,Mrs,1900-11-19,Brandenburg,2011-02-16,1
402200,402201,2013-02-24,2013-02-26,2673,39,grey,17,99.9,76334,Mrs,1900-11-19,Brandenburg,2011-02-16,1
402201,402202,2013-02-24,2013-03-13,2590,5,white,57,99.9,76334,Mrs,1900-11-19,Brandenburg,2011-02-16,0
402202,402203,2013-02-24,2013-03-13,2590,5+,white,57,99.9,76334,Mrs,1900-11-19,Brandenburg,2011-02-16,1
402203,402204,2013-02-24,2013-03-25,2529,M,black,3,19.9,76334,Mrs,1900-11-19,Brandenburg,2011-02-16,0
402204,402205,2013-02-24,2013-03-25,2529,l,black,3,19.9,76334,Mrs,1900-11-19,Brandenburg,2011-02-16,1
402205,402206,2013-02-24,2013-05-08,2487,40,iron,9,89.9,76334,Mrs,1900-11-19,Brandenburg,2011-02-16,1
402206,402207,2013-02-24,2013-05-08,2487,42,iron,9,89.9,76334,Mrs,1900-11-19,Brandenburg,2011-02-16,1
402597,402598,2013-02-24,2013-02-26,72,41,grey,1,89.9,61428,Mrs,1900-11-19,Saarland,2011-02-16,0
402598,402599,2013-02-24,2013-02-26,2431,40,terracotta,6,79.9,61428,Mrs,1900-11-19,Saarland,2011-02-16,1
